id;name;type;district_id;latitude;longitude
14317;"Hải Hòa";Xã;366;20.0697;106.247
14320;"Đông Thành";Phường;369;20.2656;105.973
14323;"Tân Thành";Phường;369;20.2617;105.961
14326;"Thanh Bình";Phường;369;20.2556;105.981
14329;"Vân Giang";Phường;369;20.2561;105.974
14332;"Bích Đào";Phường;369;20.2514;105.996
14335;"Phúc Thành";Phường;369;20.2536;105.965
14338;"Nam Bình";Phường;369;20.24;105.971
14341;"Nam Thành";Phường;369;20.2397;105.965
14344;"Ninh Khánh";Phường;369;20.2781;105.965
14347;"Ninh Nhất";Xã;369;20.2672;105.941
14350;"Ninh Tiến";Xã;369;20.2381;105.949
14353;"Ninh Phúc";Xã;369;20.2261;105.995
14356;"Ninh Sơn";Phường;369;20.2303;105.986
14359;"Ninh Phong";Phường;369;20.2289;105.971
14362;"Bắc Sơn";Phường;370;20.1631;105.914
14365;"Trung Sơn";Phường;370;20.1519;105.921
14368;"Nam Sơn";Phường;370;20.1303;105.883
14369;"Tây Sơn";Phường;370;NULL;NULL
14371;"Yên Sơn";Xã;370;20.1967;105.892
14374;"Yên Bình";Phường;370;20.1731;105.927
14375;"Tân Bình";Phường;370;NULL;NULL
14377;"Quang Sơn";Xã;370;20.1636;105.847
14380;"Đông Sơn";Xã;370;20.1253;105.931
14383;"Nho Quan";"Thị Trấn";372;20.3236;105.747
14386;"Xích Thổ";Xã;372;20.4297;105.784
14389;"Gia Lâm";Xã;372;20.3889;105.771
14392;"Gia Sơn";Xã;372;20.4006;105.781
14395;"Thạch Bình";Xã;372;20.3808;105.72
14398;"Gia Thủy";Xã;372;20.3761;105.794
14401;"Gia Tường";Xã;372;20.3647;105.779
14404;"Cúc Phương";Xã;372;20.3006;105.647
14407;"Phú Sơn";Xã;372;20.3458;105.738
14410;"Đức Long";Xã;372;20.3347;105.794
14413;"Lạc Vân";Xã;372;20.3333;105.766
14416;"Đồng Phong";Xã;372;20.3233;105.732
14419;"Yên Quang";Xã;372;20.3031;105.711
14422;"Lạng Phong";Xã;372;20.3114;105.761
14425;"Thượng Hòa";Xã;372;20.3028;105.786
14428;"Văn Phong";Xã;372;20.2989;105.745
14431;"Văn Phương";Xã;372;20.2797;105.742
14434;"Thanh Lạc";Xã;372;20.2775;105.789
14437;"Sơn Lai";Xã;372;20.2583;105.846
14440;"Sơn Thành";Xã;372;20.2722;105.806
14443;"Văn Phú";Xã;372;20.2642;105.769
14446;"Phú Lộc";Xã;372;20.2467;105.787
14449;"Kỳ Phú";Xã;372;20.2206;105.742
14452;"Quỳnh Lưu";Xã;372;20.2386;105.826
14455;"Sơn Hà";Xã;372;20.2169;105.86
14458;"Phú Long";Xã;372;20.1997;105.798
14461;"Quảng Lạc";Xã;372;20.1997;105.846
14464;Me;"Thị Trấn";373;20.3464;105.837
14467;"Gia Hòa";Xã;373;20.3894;105.854
14470;"Gia Hưng";Xã;373;20.3994;105.816
14473;"Liên Sơn";Xã;373;20.3744;105.826
14476;"Gia Thanh";Xã;373;20.37;105.906
14479;"Gia Vân";Xã;373;20.3606;105.875
14482;"Gia Phú";Xã;373;20.3511;105.816
14485;"Gia Xuân";Xã;373;20.3528;105.924
14488;"Gia Lập";Xã;373;20.345;105.888
14491;"Gia Vượng";Xã;373;20.3356;105.841
14494;"Gia Trấn";Xã;373;20.3408;105.938
14497;"Gia Thịnh";Xã;373;20.3367;105.82
14500;"Gia Phương";Xã;373;20.3344;105.864
14503;"Gia Tân";Xã;373;20.3294;105.908
14506;"Gia Thắng";Xã;373;20.3189;105.881
14509;"Gia Trung";Xã;373;20.3167;105.853
14512;"Gia Minh";Xã;373;20.3061;105.812
14515;"Gia Lạc";Xã;373;20.3133;105.829
14518;"Gia Tiến";Xã;373;20.3047;105.884
14521;"Gia Sinh";Xã;373;20.2689;105.863
14524;"Gia Phong";Xã;373;20.2897;105.828
14527;"Thiên Tôn";"Thị Trấn";374;20.2942;105.949
14530;"Ninh Giang";Xã;374;20.3161;105.938
14533;"Trường Yên";Xã;374;20.2883;105.902
14536;"Ninh Khang";Xã;374;20.2961;105.966
14539;"Ninh Mỹ";Xã;374;20.2894;105.949
14542;"Ninh Hòa";Xã;374;20.2858;105.927
14545;"Ninh Xuân";Xã;374;20.2464;105.922
14548;"Ninh Hải";Xã;374;20.2292;105.908
14551;"Ninh Thắng";Xã;374;20.2208;105.939
14554;"Ninh Vân";Xã;374;20.1942;105.929
14557;"Ninh An";Xã;374;20.2042;105.971
14560;"Yên Ninh";"Thị Trấn";375;20.1817;106.066
14563;"Khánh Tiên";Xã;375;20.2375;106.089
14566;"Khánh Phú";Xã;375;20.2358;106.021
14569;"Khánh Hòa";Xã;375;20.2194;106.001
14572;"Khánh Lợi";Xã;375;20.2122;106.083
14575;"Khánh An";Xã;375;20.2139;106.016
14578;"Khánh Cường";Xã;375;20.21;106.127
14581;"Khánh Cư";Xã;375;20.2072;106.037
14584;"Khánh Thiện";Xã;375;20.2175;106.097
14587;"Khánh Hải";Xã;375;20.2044;106.066
14590;"Khánh Trung";Xã;375;20.2025;106.139
14593;"Khánh Mậu";Xã;375;20.1869;106.109
14596;"Khánh Vân";Xã;375;20.1883;106.041
14599;"Khánh Hội";Xã;375;20.1808;106.097
14602;"Khánh Công";Xã;375;20.1681;106.149
14608;"Khánh Thành";Xã;375;20.1531;106.146
14611;"Khánh Nhạc";Xã;375;20.1608;106.085
14614;"Khánh Thủy";Xã;375;20.1556;106.121
14617;"Khánh Hồng";Xã;375;20.1444;106.07
14620;"Phát Diệm";"Thị Trấn";376;20.0925;106.083
14623;"Bình Minh";"Thị Trấn";376;19.9836;106.064
14626;"Xuân Thiện";Xã;376;20.1383;106.146
14629;"Hồi Ninh";Xã;376;20.1203;106.125
14632;"Chính Tâm";Xã;376;20.1325;106.142
14635;"Kim Định";Xã;376;20.1125;106.122
14638;"Ân Hòa";Xã;376;20.1067;106.118
14641;"Hùng Tiến";Xã;376;20.1031;106.114
14644;"Yên Mật";Xã;376;20.1311;106.071
14647;"Quang Thiện";Xã;376;20.0942;106.107
14650;"Như Hòa";Xã;376;20.1008;106.111
14653;"Chất Bình";Xã;376;20.1186;106.137
14656;"Đồng Hướng";Xã;376;20.0917;106.099
14659;"Kim Chính";Xã;376;20.0897;106.094
14662;"Thượng Kiệm";Xã;376;20.0625;106.098
14665;"Lưu Phương";Xã;376;20.0769;106.084
14668;"Tân Thành";Xã;376;20.085;106.073
14671;"Yên Lộc";Xã;376;20.0864;106.061
14674;"Lai Thành";Xã;376;20.0792;106.05
14677;"Định Hóa";Xã;376;20.055;106.084
14680;"Văn Hải";Xã;376;20.0306;106.08
14683;"Kim Tân";Xã;376;20.0189;106.096
14686;"Kim Mỹ";Xã;376;20.0094;106.065
14689;"Cồn Thoi";Xã;376;19.9914;106.083
14692;"Kim Hải";Xã;376;19.9844;106.036
14695;"Kim Trung";Xã;376;19.9583;106.055
14698;"Kim Đông";Xã;376;19.9494;106.04
14701;"Yên Thịnh";"Thị Trấn";377;20.1611;106.002
14704;"Khánh Thượng";Xã;377;20.1817;105.985
14707;"Khánh Dương";Xã;377;20.1844;106.009
14710;"Mai Sơn";Xã;377;20.1814;105.956
14713;"Khánh Thịnh";Xã;377;20.1711;106.017
14716;"Yên Phú";Xã;377;20.1583;106.004
14719;"Yên Phong";Xã;377;20.1533;106.034
14722;"Yên Hòa";Xã;377;20.1533;105.981
14725;"Yên Thắng";Xã;377;20.1486;105.957
14728;"Yên Từ";Xã;377;20.145;106.037
14731;"Yên Hưng";Xã;377;20.1436;106.004
14734;"Yên Thành";Xã;377;20.1225;105.982
14737;"Yên Nhân";Xã;377;20.1189;106.043
14740;"Yên Mỹ";Xã;377;20.1275;106.009
14743;"Yên Mạc";Xã;377;10.1103;106.016
14746;"Yên Đồng";Xã;377;20.0953;105.956
14749;"Yên Thái";Xã;377;20.0878;105.996
14752;"Yên Lâm";Xã;377;20.0789;106.023
14755;"Hàm Rồng";Phường;380;19.8442;105.781
14758;"Đông Thọ";Phường;380;19.8247;105.771
14761;"Nam Ngạn";Phường;380;19.8272;105.791
14764;"Trường Thi";Phường;380;19.8167;105.779
14767;"Điện Biên";Phường;380;19.8122;105.773
14770;"Phú Sơn";Phường;380;19.7947;105.772
14773;"Lam Sơn";Phường;380;19.8047;105.777
14776;"Ba Đình";Phường;380;19.8033;105.774
14779;"Ngọc Trạo";Phường;380;19.7964;105.774
14782;"Đông Vệ";Phường;380;19.7792;105.779
14785;"Đông Sơn";Phường;380;19.7964;105.791
14788;"Tân Sơn";Phường;380;19.8061;105.768
14791;"Đông Cương";Xã;380;19.8428;105.762
14794;"Đông Hương";Xã;380;19.8111;105.792
14797;"Đông Hải";Xã;380;19.8081;105.805
14800;"Quảng Hưng";Xã;380;19.7858;105.818
14803;"Quảng Thắng";Xã;380;19.7817;105.763
14806;"Quảng Thành";Xã;380;19.7733;105.794
14809;"Bắc Sơn";Phường;381;20.11;105.867
14812;"Ba Đình";Phường;381;20.0936;105.878
14815;"Lam Sơn";Phường;381;20.0772;105.88
14818;"Ngọc Trạo";Phường;381;20.0839;105.847
14821;"Đông Sơn";Phường;381;20.0861;105.898
14823;"Phú Sơn";Phường;381;NULL;NULL
14824;"Quang Trung";Xã;381;20.0681;105.857
14827;"Hà Lan";Xã;381;20.0569;105.898
14830;"Trung Sơn";Phường;382;19.7508;105.899
14833;"Bắc Sơn";Phường;382;19.7414;105.893
14836;"Trường Sơn";Phường;382;19.7328;105.889
14839;"Quảng Cư";Xã;382;19.7689;105.916
14842;"Quảng Tiến";Phường;382;19.7669;105.894
14845;"Mường Lát";"Thị Trấn";384;20.5203;104.587
14848;"Tam Chung";Xã;384;20.5789;104.632
14851;"Tén Tằn";Xã;384;20.5364;104.533
14854;"Mường Lý";Xã;384;20.5653;104.753
14857;"Trung Lý";Xã;384;20.5011;104.768
14860;"Quang Chiểu";Xã;384;20.4636;104.454
14863;"Pù Nhi";Xã;384;20.4608;104.6
14864;"Nhi Sơn";Xã;384;NULL;NULL
14866;"Mường Chanh";Xã;384;20.4039;104.464
14869;"Quan Hóa";"Thị Trấn";385;20.37;105.109
14872;"Thành Sơn";Xã;385;20.6214;104.924
14875;"Trung Sơn";Xã;385;20.6164;104.854
14878;"Phú Thanh";Xã;385;20.5719;104.999
14881;"Trung Thành";Xã;385;20.5486;104.911
14884;"Phú Lệ";Xã;385;20.5414;105.06
14887;"Phú Sơn";Xã;385;20.5067;104.955
14890;"Phú Xuân";Xã;385;20.5033;105.031
14893;"Thanh Xuân";Xã;385;20.4506;105.023
14896;"Hiền Chung";Xã;385;20.4436;104.849
14899;"Hiền Kiệt";Xã;385;20.4333;104.762
14902;"Nam Tiến";Xã;385;20.4064;104.95
14905;"Hồi Xuân";Xã;385;20.4217;105.733
14908;"Thiên Phủ";Xã;385;20.3894;104.871
14911;"Phú Nghiêm";Xã;385;20.3944;105.143
14914;"Nam Xuân";Xã;385;20.3767;105.036
14917;"Nam Động";Xã;385;20.3506;104.895
14920;"Xuân Phú";Xã;385;20.3531;105.144
14923;"Cành Nàng";"Thị Trấn";386;20.3511;105.224
14926;"Điền Thượng";Xã;386;20.2347;105.259
14929;"Điền Hạ";Xã;386;20.2314;105.302
14932;"Điền Quang";Xã;386;20.2908;105.263
14935;"Điền Trung";Xã;386;20.2867;105.313
14938;"Thành Sơn";Xã;386;20.4861;105.11
14941;"Lương Ngoại";Xã;386;20.3483;105.32
14944;"Ái Thượng";Xã;386;20.3372;105.258
14947;"Lương Nội";Xã;386;20.3711;105.355
14950;"Điền Lư";Xã;386;20.3186;105.302
14953;"Lương Trung";Xã;386;20.3075;105.374
14956;"Lũng Niêm";Xã;386;20.4506;105.167
14959;"Lũng Cao";Xã;386;20.5197;105.132
14962;"Hạ Trung";Xã;386;20.3956;105.265
14965;"Cổ Lũng";Xã;386;20.4472;105.22
14968;"Thành Lâm";Xã;386;20.4319;105.988
14971;"Ban Công";Xã;386;20.3786;105.198
14974;"Kỳ Tân";Xã;386;20.2853;105.116
14977;"Văn Nho";Xã;386;20.2525;105.13
14980;"Thiết Ống";Xã;386;20.2736;105.201
14983;"Lâm Sa";Xã;386;20.3386;105.219
14986;"Thiết Kế";Xã;386;20.3161;105.146
14989;"Tân Lập";Xã;386;20.3697;105.234
14992;"Quan Sơn";"Thị Trấn";387;20.2736;104.897
14995;"Trung Xuân";Xã;387;20.3383;105.079
14998;"Trung Thượng";Xã;387;20.2936;104.965
14999;"Trung Tiến";Xã;387;NULL;NULL
15001;"Trung Hạ";Xã;387;20.3111;105.043
15004;"Sơn Hà";Xã;387;20.1761;104.966
15007;"Tam Thanh";Xã;387;20.1875;104.841
15010;"Sơn Thủy";Xã;387;20.3456;104.73
15013;"Na Mèo";Xã;387;20.3025;104.658
15016;"Sơn Lư";Xã;387;20.2614;104.946
15019;"Tam Lư";Xã;387;20.1889;104.917
15022;"Sơn Điện";Xã;387;20.2703;104.812
15025;"Mường Mìn";Xã;387;20.2594;104.728
15028;"Lang Chánh";"Thị Trấn";388;20.1553;105.245
15031;"Yên Khương";Xã;388;20.1453;105.025
15034;"Yên Thắng";Xã;388;20.1486;105.101
15037;"Trí Nang";Xã;388;20.1106;105.184
15040;"Giao An";Xã;388;20.0914;105.233
15043;"Giao Thiện";Xã;388;20.0431;105.221
15046;"Tân Phúc";Xã;388;20.2006;105.195
15049;"Tam Văn";Xã;388;20.1967;105.14
15052;"Lâm Phú";Xã;388;20.2478;105.057
15055;"Quang Hiến";Xã;388;20.1425;105.223
15058;"Đồng Lương";Xã;388;20.1725;105.249
15061;"Ngọc Lặc";"Thị Trấn";389;20.0822;105.377
15064;"Lam Sơn";Xã;389;20.0072;105.415
15067;"Mỹ Tân";Xã;389;20.1067;105.309
15070;"Thúy Sơn";Xã;389;20.1142;105.361
15073;"Thạch Lập";Xã;389;20.1739;105.319
15076;"Vân Âm";Xã;389;20.0436;105.311
15079;"Cao Ngọc";Xã;389;20.0625;105.339
15082;"Ngọc Khê";Xã;389;20.0925;105.344
15085;"Quang Trung";Xã;389;20.1342;105.404
15088;"Đồng Thịnh";Xã;389;20.1242;105.441
15091;"Ngọc Liên";Xã;389;20.1022;105.418
15094;"Ngọc Sơn";Xã;389;20.075;105.416
15097;"Lộc Thịnh";Xã;389;20.0978;105.471
15100;"Cao Thịnh";Xã;389;20.5103;105.483
15103;"Ngọc Trung";Xã;389;20.0644;105.443
15106;"Phùng Giáo";Xã;389;15.9978;105.312
15109;"Phùng Minh";Xã;389;19.9503;105.325
15112;"Phúc Thịnh";Xã;389;19.9431;105.358
15115;"Nguyệt Ấn";Xã;389;19.9844;105.356
15118;"Kiên Thọ";Xã;389;19.9594;105.407
15121;"Minh Tiến";Xã;389;21.0222;105.434
15124;"Minh Sơn";Xã;389;20.0414;105.391
15127;"Cẩm Thủy";"Thị Trấn";390;10.2058;105.464
15130;"Phúc Do";Xã;390;20.1369;105.539
15133;"Cẩm Thành";Xã;390;20.2669;105.345
15136;"Cẩm Quý";Xã;390;20.2958;105.438
15139;"Cẩm Lương";Xã;390;20.2531;105.391
15142;"Cẩm Thạch";Xã;390;20.2069;105.376
15145;"Cẩm Liên";Xã;390;20.2089;105.348
15148;"Cẩm Giang";Xã;390;20.2339;105.446
15151;"Cẩm Bình";Xã;390;20.2186;105.422
15154;"Cẩm Tú";Xã;390;20.2486;105.489
15157;"Cẩm Sơn";Xã;390;20.1872;105.47
15160;"Cẩm Châu";Xã;390;20.1597;105.438
15163;"Cẩm Tâm";Xã;390;20.1075;105.493
15166;"Cẩm Phong";Xã;390;20.2142;105.488
15169;"Cẩm Ngọc";Xã;390;20.1858;105.524
15172;"Cẩm Long";Xã;390;20.1783;105.562
15175;"Cẩm Yên";Xã;390;20.1494;105.503
15178;"Cẩm Tân";Xã;390;20.1269;105.526
15181;"Cẩm Phú";Xã;390;20.1397;105.563
15184;"Cẩm Vân";Xã;390;20.0981;105.543
15187;"Kim Tân";"Thị Trấn";391;20.1306;105.666
15190;"Vân Du";"Thị Trấn";391;20.1425;105.186
15193;"Thạch Tân";Xã;391;20.1619;105.634
15196;"Thạch Lâm";Xã;391;20.3461;105.485
15199;"Thạch Quảng";Xã;391;20.2906;105.511
15202;"Thạch Tượng";Xã;391;20.3139;105.464
15205;"Thạch Cẩm";Xã;391;20.2383;105.553
15208;"Thạch Sơn";Xã;391;20.1958;105.601
15211;"Thạch Bình";Xã;391;20.1686;105.613
15214;"Thạch Định";Xã;391;20.1481;105.652
15217;"Thạch Đồng";Xã;391;20.1344;105.618
15220;"Thạch Long";Xã;391;20.1161;105.616
15223;"Thành Mỹ";Xã;391;20.2842;105.566
15226;"Thành Yên";Xã;391;20.2678;105.621
15229;"Thành Vinh";Xã;391;20.2339;105.596
15232;"Thành Minh";Xã;391;20.2247;105.652
15235;"Thành Công";Xã;391;20.2017;105.681
15238;"Thành Tân";Xã;391;20.1756;105.703
15241;"Thành Trực";Xã;391;NULL;NULL
15244;"Thành Vân";Xã;391;20.1575;105.753
15247;"Thành Tâm";Xã;391;20.1214;105.76
15250;"Thành An";Xã;391;20.0972;105.722
15253;"Thành Thọ";Xã;391;20.125;105.706
15256;"Thành Tiến";Xã;391;20.1033;105.68
15259;"Thành Long";Xã;391;20.0719;105.699
15262;"Thành Kim";Xã;391;20.1339;105.68
15265;"Thành Hưng";Xã;391;20.1172;105.644
15268;"Ngọc Trạo";Xã;391;20.0811;105.751
15271;"Hà Trung";"Thị Trấn";392;20.0006;105.845
15274;"Hà Long";Xã;392;20.1156;105.814
15277;"Hà Vinh";Xã;392;20.0656;105.94
15280;"Hà Bắc";Xã;392;20.0672;105.829
15283;"Hà Vân";Xã;392;20.0419;105.872
15286;"Hà Yên";Xã;392;20.0428;105.832
15289;"Hà Thanh";Xã;392;20.0403;105.897
15292;"Hà Giang";Xã;392;20.0661;105.795
15295;"Hà Dương";Xã;392;20.0453;105.851
15298;"Hà Phú";Xã;392;19.9861;105.897
15301;"Hà Phong";Xã;392;19.9906;105.832
15304;"Hà Ngọc";Xã;392;19.9781;105.826
15307;"Hà Ninh";Xã;392;20.005;105.838
15310;"Hà Lâm";Xã;392;19.9922;105.869
15313;"Hà Sơn";Xã;392;19.9706;105.786
15316;"Hà Lĩnh";Xã;392;20.0064;105.772
15319;"Hà Đông";Xã;392;19.9917;105.811
15322;"Hà Tân";Xã;392;20.0283;105.806
15325;"Hà Tiến";Xã;392;20.0553;105.779
15328;"Hà Bình";Xã;392;20.0258;105.842
15331;"Hà Lai";Xã;392;20.0222;105.878
15334;"Hà Châu";Xã;392;20.0214;105.901
15337;"Hà Toại";Xã;392;19.9714;105.909
15340;"Hà Thái";Xã;392;20.0025;105.885
15343;"Hà Hải";Xã;392;19.9914;105.908
15346;"Vĩnh Lộc";"Thị Trấn";393;20.0611;105.614
15349;"Vĩnh Thành";Xã;393;20.0508;105.614
15352;"Vĩnh Quang";Xã;393;10.1003;105.571
15355;"Vĩnh Yên";Xã;393;20.0839;105.577
15358;"Vĩnh Tiến";Xã;393;20.0778;105.603
15361;"Vĩnh Long";Xã;393;20.0975;105.613
15364;"Vĩnh Phúc";Xã;393;20.0694;105.632
15367;"Vĩnh Hưng";Xã;393;20.0781;105.657
15370;"Vĩnh Minh";Xã;393;20.005;105.721
15373;"Vĩnh Khang";Xã;393;20.0272;105.618
15376;"Vĩnh Hòa";Xã;393;20.0325;105.648
15379;"Vĩnh Hùng";Xã;393;20.0256;105.685
15382;"Vĩnh Tân";Xã;393;20.0183;105.714
15385;"Vĩnh Ninh";Xã;393;20.0381;105.602
15388;"Vĩnh Thịnh";Xã;393;20.0333;105.743
15391;"Vĩnh An";Xã;393;19.9764;105.743
15394;"Quán Lào";"Thị Trấn";394;19.9719;105.648
15397;"Thống Nhất";"Thị Trấn";394;20.0581;105.474
15400;"Yên Phú";Xã;394;20.0011;105.548
15403;"Yên Lâm";Xã;394;20.0614;105.521
15406;"Yên Tâm";Xã;394;20.0306;105.531
15409;"Yên Giang";Xã;394;20.0167;105.52
15412;"Qúi Lộc";Xã;394;20.0608;105.572
15415;"Yên Thọ";Xã;394;20.0431;105.553
15418;"Yên Trung";Xã;394;20.0283;105.56
15421;"Yên Trường";Xã;394;20.0161;105.587
15424;"Yên Bái";Xã;394;20.0103;105.571
15427;"Yên Phong";Xã;394;20.0111;105.605
15430;"Yên Thái";Xã;394;20.0047;105.623
15433;"Yên Hùng";Xã;394;19.9931;105.578
15436;"Yên Thịnh";Xã;394;19.9753;105.567
15439;"Yên Ninh";Xã;394;19.9856;105.601
15442;"Yên Lạc";Xã;394;19.9703;105.597
15445;"Định Tăng";Xã;394;19.9561;105.628
15448;"Định Hòa";Xã;394;19.9575;105.691
15451;"Định Thành";Xã;394;19.9461;105.721
15454;"Định Công";Xã;394;19.9517;105.744
15457;"Định Tân";Xã;394;19.9906;105.69
15460;"Định Tiến";Xã;394;19.9783;105.711
15463;"Định Long";Xã;394;19.99;105.646
15466;"Định Liên";Xã;394;19.9925;105.628
15469;"Định Tường";Xã;394;19.9606;105.644
15472;"Định Hưng";Xã;394;19.9867;105.664
15475;"Định Hải";Xã;394;20.0075;105.664
15478;"Định Bình";Xã;394;19.9581;105.664
15481;"Thọ Xuân";"Thị Trấn";395;19.9306;105.521
15484;"Lam Sơn";"Thị Trấn";395;19.9056;105.406
15487;"Sao Vàng";"Thị Trấn";395;19.8892;105.462
15490;"Xuân Khánh";Xã;395;19.915;105.582
15493;"Thọ Nguyên";Xã;395;19.9314;105.568
15496;"Xuân Thành";Xã;395;19.9372;105.553
15499;"Hạnh Phúc";Xã;395;19.9383;105.534
15502;"Bắc Lương";Xã;395;19.92;105.545
15505;"Nam Giang";Xã;395;19.905;105.548
15508;"Xuân Phong";Xã;395;19.9033;105.568
15511;"Thọ Lộc";Xã;395;19.8939;105.549
15514;"Xuân Trường";Xã;395;19.9336;105.506
15517;"Xuân Hòa";Xã;395;19.9453;105.499
15520;"Thọ Hải";Xã;395;19.9411;105.475
15523;"Tây Hồ";Xã;395;19.9142;105.525
15526;"Xuân Giang";Xã;395;19.9156;105.502
15529;"Xuân Quang";Xã;395;19.9058;105.515
15532;"Xuân Sơn";Xã;395;19.8867;105.504
15535;"Xuân Hưng";Xã;395;19.9106;105.473
15538;"Thọ Diên";Xã;395;19.9317;105.465
15541;"Thọ Lâm";Xã;395;19.9058;105.434
15544;"Thọ Xương";Xã;395;19.9033;105.391
15547;"Xuân Bái";Xã;395;19.9017;105.381
15550;"Xuân Phú";Xã;395;19.8528;105.417
15553;"Xuân Thắng";Xã;395;19.8625;105.462
15556;"Xuân Lam";Xã;395;19.9308;105.417
15559;"Xuân Thiên";Xã;395;19.9469;105.441
15562;"Thọ Minh";Xã;395;19.9581;105.461
15565;"Xuân Châu";Xã;395;19.9814;105.436
15568;"Thọ Lập";Xã;395;19.9731;105.473
15571;"Quảng Phú";Xã;395;20.0097;105.48
15574;"Xuân Tín";Xã;395;19.9797;105.482
15577;"Phú Yên";Xã;395;19.9661;105.513
15580;"Xuân Yên";Xã;395;19.9542;105.523
15583;"Xuân Lai";Xã;395;19.9558;105.544
15586;"Xuân Lập";Xã;395;19.9758;105.524
15589;"Thọ Thắng";Xã;395;19.9889;105.501
15592;"Xuân Minh";Xã;395;19.9786;105.549
15595;"Xuân Tân";Xã;395;19.9558;105.566
15598;"Xuân Vinh";Xã;395;19.9522;105.585
15601;"Thọ Trường";Xã;395;19.9353;105.583
15604;"Thường Xuân";"Thị Trấn";396;19.9039;105.349
15607;"Bát Mọt";Xã;396;20.0147;105.004
15610;"Yên Nhân";Xã;396;20.0517;105.123
15619;"Xuân Lẹ";Xã;396;19.7983;105.184
15622;"Vạn Xuân";Xã;396;19.8469;105.243
15628;"Lương Sơn";Xã;396;19.9722;105.257
15631;"Xuân Cao";Xã;396;19.8589;105.355
15634;"Luận Thành";Xã;396;19.7967;105.407
15637;"Luận Khê";Xã;396;19.7944;105.341
15640;"Xuân Thắng";Xã;396;19.7472;105.324
15643;"Xuân Lộc";Xã;396;19.7919;105.289
15646;"Xuân Cẩm";Xã;396;19.8944;105.31
15649;"Xuân Dương";Xã;396;19.9094;105.36
15652;"Thọ Thanh";Xã;396;19.8828;105.368
15655;"Ngọc Phụng";Xã;396;19.9269;105.33
15658;"Xuân Chinh";Xã;396;19.76;105.22
15661;"Tân Thành";Xã;396;19.7631;105.399
15664;"Triệu Sơn";"Thị Trấn";397;19.8219;105.602
15667;"Thọ Sơn";Xã;397;19.845;105.479
15670;"Thọ Bình";Xã;397;19.8175;105.486
15673;"Thọ Tiến";Xã;397;19.8378;105.509
15676;"Hợp Lý";Xã;397;19.8186;105.523
15679;"Hợp Tiến";Xã;397;19.8072;105.539
15682;"Hợp Thành";Xã;397;19.8022;105.554
15685;"Triệu Thành";Xã;397;19.7756;105.529
15688;"Hợp Thắng";Xã;397;19.81;105.574
15691;"Minh Sơn";Xã;397;19.8211;105.585
15694;"Minh Dân";Xã;397;19.8294;106.616
15697;"Minh Châu";Xã;397;19.8186;105.62
15700;"Dân Lực";Xã;397;19.8472;105.598
15703;"Dân Lý";Xã;397;19.8228;105.646
15706;"Dân Quyền";Xã;397;19.85;105.626
15709;"An Nông";Xã;397;19.8028;105.61
15712;"Văn Sơn";Xã;397;19.7689;105.591
15715;"Thái Hòa";Xã;397;19.76;105.609
15718;"Tân Ninh";Xã;397;19.7386;105.622
15721;"Đồng Lợi";Xã;397;19.7644;105.659
15724;"Đồng Tiến";Xã;397;19.7778;105.688
15727;"Đồng Thắng";Xã;397;19.7594;105.687
15730;"Tiến Nông";Xã;397;19.8011;105.648
15733;"Khuyến Nông";Xã;397;19.7819;105.654
15736;"Xuân Thịnh";Xã;397;19.87;105.557
15739;"Xuân Lộc";Xã;397;19.8847;105.553
15742;"Thọ Dân";Xã;397;19.8567;105.543
15745;"Xuân Thọ";Xã;397;19.8461;105.53
15748;"Thọ Tân";Xã;397;19.8336;105.564
15751;"Thọ Ngọc";Xã;397;19.8772;105.52
15754;"Thọ Cường";Xã;397;19.8589;105.511
15757;"Thọ Phú";Xã;397;19.8681;105.586
15760;"Thọ Vực";Xã;397;19.8817;105.578
15763;"Thọ Thế";Xã;397;19.8539;105.57
15766;"Nông Trường";Xã;397;19.7972;105.626
15769;"Bình Sơn";Xã;397;19.8142;105.445
15772;"Vạn Hà";"Thị Trấn";398;19.8922;105.682
15775;"Thiệu Ngọc";Xã;398;19.9364;105.604
15778;"Thiệu Vũ";Xã;398;19.9233;105.619
15781;"Thiệu Phúc";Xã;398;19.8936;105.654
15784;"Thiệu Tiến";Xã;398;19.9083;105.64
15787;"Thiệu Công";Xã;398;19.9219;105.659
15790;"Thiệu Phú";Xã;398;19.9075;105.673
15793;"Thiệu Long";Xã;398;19.9281;105.685
15796;"Thiệu Giang";Xã;398;19.9261;105.72
15799;"Thiệu Duy";Xã;398;19.9047;105.711
15802;"Thiệu Nguyên";Xã;398;19.8869;105.702
15805;"Thiệu Hợp";Xã;398;19.9003;105.736
15808;"Thiệu Thịnh";Xã;398;19.8989;105.751
15811;"Thiệu Quang";Xã;398;19.9308;105.751
15814;"Thiệu Thành";Xã;398;19.9308;105.64
15817;"Thiệu Toán";Xã;398;19.9117;105.599
15820;"Thiệu Chính";Xã;398;19.8936;105.601
15823;"Thiệu Hòa";Xã;398;19.8764;105.606
15826;"Thiệu Minh";Xã;398;19.9008;105.627
15829;"Thiệu Tâm";Xã;398;19.8792;105.634
15832;"Thiệu Viên";Xã;398;19.8731;105.64
15835;"Thiệu Lý";Xã;398;19.8578;105.658
15838;"Thiệu Vận";Xã;398;19.8711;105.664
15841;"Thiệu Trung";Xã;398;19.8519;105.677
15844;"Thiệu Đô";Xã;398;19.8706;105.686
